clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency,speaker_id,quality,crf,orig_clip_id
0rNleOYzisw_clip0008_t00091_crf30,0rNleOYzisw,91.01,93.854,2.844,1.0,1.0,11.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0rNleOYzisw_clip0008_t00091_crf30.mp4,tier2,1,1.0,0.0359419099986553,True,9,0.9029481410980223,255,0.7219762392202507,30,0rNleOYzisw_clip0008_t00091
qwnzKjjauR8_clip0006_t00040_crf40,qwnzKjjauR8,40.418,50.334,9.916,1.0,1.0,5.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\qwnzKjjauR8_clip0006_t00040_crf40.mp4,tier1,1,1.0,0.0514381155371665,True,9,0.9306280612945556,258,0.7697575422686023,40,qwnzKjjauR8_clip0006_t00040
qwnzKjjauR8_clip0015_t00095_crf23,qwnzKjjauR8,95.106,97.438,2.332,1.0,1.0,4.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\qwnzKjjauR8_clip0015_t00095_crf23.mp4,tier1,1,1.0,0.0514057800173759,True,9,0.9409371614456176,258,0.7714872840190912,23,qwnzKjjauR8_clip0015_t00095
qwnzKjjauR8_clip0016_t00097_crf23,qwnzKjjauR8,97.602,101.79,4.188,1.0,1.0,4.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\qwnzKjjauR8_clip0016_t00097_crf23.mp4,tier1,1,1.0,0.0512866899371147,True,9,0.9499734044075012,258,0.7727522498539624,23,qwnzKjjauR8_clip0016_t00097
VdHT9nXSw-8_clip0013_t00109_crf30,VdHT9nXSw-8,109.282,114.014,4.732,1.0,1.0,26.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VdHT9nXSw-8_clip0013_t00109_crf30.mp4,tier1,1,1.0,0.0900293514132499,True,9,0.9728867411613464,260,0.8840432530628162,30,VdHT9nXSw-8_clip0013_t00109
VdHT9nXSw-8_clip0021_t00172_crf35,VdHT9nXSw-8,172.45,175.006,2.556,1.0,1.0,27.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VdHT9nXSw-8_clip0021_t00172_crf35.mp4,tier1,1,1.0,0.0855096876621246,True,9,0.9055325984954834,260,0.8596458902931502,35,VdHT9nXSw-8_clip0021_t00172
VdHT9nXSw-8_clip0023_t00184_crf35,VdHT9nXSw-8,184.802,186.814,2.012,1.0,1.0,27.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VdHT9nXSw-8_clip0023_t00184_crf35.mp4,tier1,1,1.0,0.0823977440595626,True,9,0.9270660877227784,260,0.8548314324954267,35,VdHT9nXSw-8_clip0023_t00184
VdHT9nXSw-8_clip0036_t00283_crf40,VdHT9nXSw-8,283.074,290.782,7.708,1.0,1.0,26.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VdHT9nXSw-8_clip0036_t00283_crf40.mp4,tier1,1,1.0,0.0806248858571052,True,9,0.9366168975830078,260,0.8516092417286143,40,VdHT9nXSw-8_clip0036_t00283
VdHT9nXSw-8_clip0043_t00319_crf23,VdHT9nXSw-8,319.298,324.222,4.924,1.0,1.0,27.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VdHT9nXSw-8_clip0043_t00319_crf23.mp4,tier1,1,1.0,0.0814599692821502,True,9,0.9225529432296752,260,0.8514390461806834,23,VdHT9nXSw-8_clip0043_t00319
7629694361579785493_clip0000_t00004_crf23,7629694361579785493,4.162,8.382,4.22,1.0,1.0,11.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7629694361579785493_clip0000_t00004_crf23.mp4,tier3,1,0.8888888888888888,0.2589707672595978,True,9,0.3707371354103088,263,0.8366660304318846,23,7629694361579785493_clip0000_t00004
7631544309090864404_clip0002_t00060_crf35,7631544309090864404,60.93,63.39,2.46,1.0,1.0,14.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7631544309090864404_clip0002_t00060_crf35.mp4,tier3,1,1.0,0.3953230679035187,True,9,0.4895362854003906,263,0.9099181680118337,35,7631544309090864404_clip0002_t00060
7627886990238747922_clip0006_t00080_crf23,7627886990238747922,80.162,82.91,2.748,1.0,1.0,13.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7627886990238747922_clip0006_t00080_crf23.mp4,tier3,1,1.0,0.0164694860577583,True,9,0.6008743643760681,265,0.6147655192525033,23,7627886990238747922_clip0006_t00080
jfQzsbl5zZc_clip0032_t00185_crf23,jfQzsbl5zZc,185.954,190.302,4.348,1.0,1.0,19.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\jfQzsbl5zZc_clip0032_t00185_crf23.mp4,tier1,1,1.0,0.0488715581595897,True,9,0.8738234639167786,268,0.7526284549250999,23,jfQzsbl5zZc_clip0032_t00185
jfQzsbl5zZc_clip0101_t00536_crf23,jfQzsbl5zZc,536.706,541.706,5.0,1.0,1.0,19.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\jfQzsbl5zZc_clip0101_t00536_crf23.mp4,tier1,1,1.0,0.0499790385365486,True,9,0.868987500667572,268,0.7548407779028647,23,jfQzsbl5zZc_clip0101_t00536
jfQzsbl5zZc_clip0117_t00626_crf40,jfQzsbl5zZc,626.082,631.082,5.0,1.0,1.0,20.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\jfQzsbl5zZc_clip0117_t00626_crf40.mp4,tier1,1,1.0,0.0532041192054748,True,9,0.8877169489860535,268,0.7670736461105601,40,jfQzsbl5zZc_clip0117_t00626
jfQzsbl5zZc_clip0138_t00740_crf30,jfQzsbl5zZc,740.674,742.974,2.3,1.0,1.0,20.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\jfQzsbl5zZc_clip0138_t00740_crf30.mp4,tier1,1,1.0,0.0513122305274009,True,9,0.8663018345832825,268,0.7580573801953924,30,jfQzsbl5zZc_clip0138_t00740
jfQzsbl5zZc_clip0165_t00859_crf23,jfQzsbl5zZc,859.042,863.486,4.444,1.0,1.0,17.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\jfQzsbl5zZc_clip0165_t00859_crf23.mp4,tier1,1,1.0,0.0508466772735118,True,9,0.8953234553337097,268,0.7618900977103793,23,jfQzsbl5zZc_clip0165_t00859
9fvi4IXr6rQ_clip0007_t00097_crf30,9fvi4IXr6rQ,97.314,101.886,4.572,1.0,1.0,4.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\9fvi4IXr6rQ_clip0007_t00097_crf30.mp4,tier1,1,1.0,0.0243213139474391,True,9,0.5611501932144165,270,0.6294908090042108,30,9fvi4IXr6rQ_clip0007_t00097
ijoyJhqD740_clip0056_t00789_crf40,ijoyJhqD740,789.666,794.238,4.572,1.0,1.0,1.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\ijoyJhqD740_clip0056_t00789_crf40.mp4,tier1,1,1.0,0.0123625556007027,True,9,0.6871338486671448,270,0.6186189722991041,40,ijoyJhqD740_clip0056_t00789
7625989357257641237_clip0001_t00028_crf30,7625989357257641237,28.13,31.678,3.548,1.0,1.0,16.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7625989357257641237_clip0001_t00028_crf30.mp4,tier3,1,1.0,0.1415257304906845,True,9,0.7380264401435852,271,0.9537693717900445,30,7625989357257641237_clip0001_t00028
t6uBz4HwSTg_clip0003_t00060_crf35,t6uBz4HwSTg,60.642,65.054,4.412,1.0,1.0,14.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\t6uBz4HwSTg_clip0003_t00060_crf35.mp4,tier1,1,1.0,0.01053312048316,True,9,0.999226689338684,273,0.6686299354040776,35,t6uBz4HwSTg_clip0003_t00060
t6uBz4HwSTg_clip0004_t00065_crf30,t6uBz4HwSTg,65.506,69.886,4.38,1.0,1.0,15.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\t6uBz4HwSTg_clip0004_t00065_crf30.mp4,tier1,1,1.0,0.0105412574484944,True,9,0.9983452558517456,273,0.668496913073503,30,t6uBz4HwSTg_clip0004_t00065
_adzgpYkn_c_clip0017_t00195_crf40,_adzgpYkn_c,195.458,203.358,7.9,1.0,1.0,4.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\_adzgpYkn_c_clip0017_t00195_crf40.mp4,tier1,1,1.0,0.0205460414290428,True,9,0.9553687572479248,275,0.6886080778338465,40,_adzgpYkn_c_clip0017_t00195
0PsGwmgAI-k_clip0013_t00297_crf40,0PsGwmgAI-k,297.09,301.694,4.604,1.0,1.0,6.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0PsGwmgAI-k_clip0013_t00297_crf40.mp4,tier2,1,1.0,0.0132455248385667,True,9,0.8374198079109192,276,0.6475842602337113,40,0PsGwmgAI-k_clip0013_t00297
3tEN20uif6g_clip0035_t00482_crf40,3tEN20uif6g,482.146,486.334,4.188,1.0,1.0,3.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\3tEN20uif6g_clip0035_t00482_crf40.mp4,tier1,1,1.0,0.0342649966478347,True,9,0.8896991014480591,278,0.7149961402303502,40,3tEN20uif6g_clip0035_t00482
3tEN20uif6g_clip0038_t00494_crf30,3tEN20uif6g,494.178,496.638,2.46,1.0,1.0,4.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\3tEN20uif6g_clip0038_t00494_crf30.mp4,tier1,1,1.0,0.0342539213597774,True,9,0.9098266959190368,278,0.718517410043229,30,3tEN20uif6g_clip0038_t00494
3tEN20uif6g_clip0052_t00763_crf35,3tEN20uif6g,763.746,767.486,3.74,1.0,1.0,4.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\3tEN20uif6g_clip0052_t00763_crf35.mp4,tier1,1,1.0,0.0345110706984996,True,9,0.9161790013313292,278,0.7203502461656345,35,3tEN20uif6g_clip0052_t00763
3tEN20uif6g_clip0057_t00781_crf23,3tEN20uif6g,781.73,785.054,3.324,1.0,1.0,4.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\3tEN20uif6g_clip0057_t00781_crf23.mp4,tier1,1,1.0,0.0345364585518837,True,9,0.9059070944786072,278,0.7186078354014758,23,3tEN20uif6g_clip0057_t00781
VdHT9nXSw-8_clip0001_t00005_crf23,VdHT9nXSw-8,5.986,15.934,9.948,1.0,1.0,26.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VdHT9nXSw-8_clip0001_t00005_crf23.mp4,tier1,1,1.0,0.1071058958768844,True,9,0.8801467418670654,279,0.9149486778335171,23,VdHT9nXSw-8_clip0001_t00005
y3vBfCdY2tQ_clip0018_t00232_crf40,y3vBfCdY2tQ,232.194,234.91,2.716,1.0,1.0,7.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\y3vBfCdY2tQ_clip0018_t00232_crf40.mp4,tier1,1,1.0,0.014987826347351,True,9,0.9712662100791932,282,0.6760272542893384,40,y3vBfCdY2tQ_clip0018_t00232
UnodrLYWJYI_clip0075_t00781_crf23,UnodrLYWJYI,781.538,785.438,3.9,1.0,1.0,13.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\UnodrLYWJYI_clip0075_t00781_crf23.mp4,tier2,1,1.0,0.0571468882262706,True,9,0.8227000832557678,283,0.7665144586094623,23,UnodrLYWJYI_clip0075_t00781
gHsxuixSqz0_clip0004_t00060_crf23,gHsxuixSqz0,60.386,65.918,5.532,1.0,1.0,8.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\gHsxuixSqz0_clip0004_t00060_crf23.mp4,tier1,1,1.0,0.0247755758464336,True,9,0.8745200634002686,285,0.6860488625619032,23,gHsxuixSqz0_clip0004_t00060
gHsxuixSqz0_clip0091_t01083_crf30,gHsxuixSqz0,1083.234,1092.318,9.084,1.0,1.0,9.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\gHsxuixSqz0_clip0091_t01083_crf30.mp4,tier1,1,1.0,0.0248188152909278,True,9,0.8712889552116394,285,0.6855983624715232,30,gHsxuixSqz0_clip0091_t01083
hjEoiiSe0is_clip0003_t00045_crf35,hjEoiiSe0is,45.602,55.582,9.98,1.0,1.0,5.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\hjEoiiSe0is_clip0003_t00045_crf35.mp4,tier1,1,1.0,0.0349638275802135,True,9,0.8857025504112244,285,0.7162253709849162,35,hjEoiiSe0is_clip0003_t00045
hjEoiiSe0is_clip0013_t00241_crf23,hjEoiiSe0is,241.154,245.022,3.868,1.0,1.0,6.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\hjEoiiSe0is_clip0013_t00241_crf23.mp4,tier1,1,1.0,0.0350856445729732,True,9,0.9018723964691162,285,0.7194160871483075,23,hjEoiiSe0is_clip0013_t00241
lq_tau31IE0_clip0042_t00749_crf40,lq_tau31IE0,749.314,758.014,8.7,0.889,1.0,6.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\lq_tau31IE0_clip0042_t00749_crf40.mp4,tier1,1,1.0,0.0447897762060165,True,9,0.6737142205238342,287,0.7060158662569174,40,lq_tau31IE0_clip0042_t00749
7636049221711416584_clip0004_t00033_crf40,7636049221711416584,33.57,38.43,4.86,0.8,1.0,5.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7636049221711416584_clip0004_t00033_crf40.mp4,tier3,1,0.6666666666666666,0.0140731642022728,True,9,0.4272038638591766,289,0.42062153827723936,40,7636049221711416584_clip0004_t00033
b9_oesdIz-M_clip0006_t00049_crf30,b9_oesdIz-M,49.25,54.25,5.0,1.0,1.0,19.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\b9_oesdIz-M_clip0006_t00049_crf30.mp4,tier2,1,1.0,0.018978726118803,True,9,0.9064204692840576,290,0.6756315008970044,30,b9_oesdIz-M_clip0006_t00049
b9_oesdIz-M_clip0014_t00126_crf40,b9_oesdIz-M,126.658,131.658,5.0,1.0,1.0,21.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\b9_oesdIz-M_clip0014_t00126_crf40.mp4,tier2,1,1.0,0.0190198794007301,True,9,0.9112482070922852,290,0.6765973751829394,40,b9_oesdIz-M_clip0014_t00126
b9_oesdIz-M_clip0025_t00194_crf35,b9_oesdIz-M,194.21,199.21,5.0,1.0,1.0,20.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\b9_oesdIz-M_clip0025_t00194_crf35.mp4,tier2,1,1.0,0.0190233457833528,True,9,0.8994045257568359,290,0.6745169094145501,35,b9_oesdIz-M_clip0025_t00194
b9_oesdIz-M_clip0030_t00233_crf35,b9_oesdIz-M,233.826,237.342,3.516,1.0,1.0,19.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\b9_oesdIz-M_clip0030_t00233_crf35.mp4,tier2,1,1.0,0.0191215742379426,True,9,0.8919390439987183,290,0.6734713875608035,35,b9_oesdIz-M_clip0030_t00233
b9_oesdIz-M_clip0058_t00559_crf23,b9_oesdIz-M,559.906,564.906,5.0,1.0,1.0,21.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\b9_oesdIz-M_clip0058_t00559_crf23.mp4,tier2,1,1.0,0.0101504940539598,True,9,0.5190355777740479,290,0.5828311406273126,23,b9_oesdIz-M_clip0058_t00559
y3vBfCdY2tQ_clip0000_t00004_crf35,y3vBfCdY2tQ,4.418,15.134,10.716,1.0,1.0,8.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\y3vBfCdY2tQ_clip0000_t00004_crf35.mp4,tier1,1,1.0,0.0326558649539947,True,9,0.8902560472488403,291,0.7106400248629134,35,y3vBfCdY2tQ_clip0000_t00004
bhO764uZyDA_clip0066_t00385_crf35,bhO764uZyDA,385.666,387.742,2.076,1.0,1.0,34.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\bhO764uZyDA_clip0066_t00385_crf35.mp4,tier1,1,1.0,0.0915952175855636,True,9,0.9978383183479308,294,0.8927811048280619,35,bhO764uZyDA_clip0066_t00385
bhO764uZyDA_clip0070_t00409_crf40,bhO764uZyDA,409.986,412.318,2.332,1.0,1.0,35.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\bhO764uZyDA_clip0070_t00409_crf40.mp4,tier1,1,1.0,0.0248543228954076,True,9,0.9810763597488404,294,0.7050709025162979,40,bhO764uZyDA_clip0070_t00409
bhO764uZyDA_clip0071_t00412_crf35,bhO764uZyDA,412.418,414.75,2.332,1.0,1.0,34.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\bhO764uZyDA_clip0071_t00412_crf35.mp4,tier1,1,1.0,0.0237503238022327,True,9,0.9819424152374268,294,0.7021676444739344,35,bhO764uZyDA_clip0071_t00412
I-uqcg6HtaQ_clip0075_t00909_crf35,I-uqcg6HtaQ,909.218,915.838,6.62,1.0,1.0,13.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\I-uqcg6HtaQ_clip0075_t00909_crf35.mp4,tier2,1,1.0,0.06284961104393,True,9,0.9061731696128844,295,0.7970312861131095,35,I-uqcg6HtaQ_clip0075_t00909
y3vBfCdY2tQ_clip0050_t00410_crf40,y3vBfCdY2tQ,410.402,412.766,2.364,1.0,1.0,4.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\y3vBfCdY2tQ_clip0050_t00410_crf40.mp4,tier1,1,1.0,0.0280895996838808,True,9,0.964328110218048,303,0.7110712254233482,40,y3vBfCdY2tQ_clip0050_t00410
7637490771456707861_clip0003_t00047_crf40,7637490771456707861,47.714,51.55,3.836,1.0,1.0,12.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7637490771456707861_clip0003_t00047_crf40.mp4,tier3,1,1.0,0.2065492272377014,True,9,0.8277954459190369,316,0.969610961044536,40,7637490771456707861_clip0003_t00047
CHkaAtJLN3E_clip0049_t00780_crf40,CHkaAtJLN3E,780.194,785.194,5.0,1.0,1.0,5.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\CHkaAtJLN3E_clip0049_t00780_crf40.mp4,tier1,1,1.0,0.0281298980116844,True,9,0.8556137084960938,319,0.6919978848720616,40,CHkaAtJLN3E_clip0049_t00780
CHkaAtJLN3E_clip0073_t01048_crf23,CHkaAtJLN3E,1048.386,1053.822,5.436,1.0,1.0,6.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\CHkaAtJLN3E_clip0073_t01048_crf23.mp4,tier1,1,1.0,0.0289183389395475,True,9,0.8449304103851318,319,0.6922951599137628,23,CHkaAtJLN3E_clip0073_t01048
usfv-YmWPBs_clip0000_t00022_crf30,usfv-YmWPBs,22.21,25.246,3.036,1.0,1.0,7.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\usfv-YmWPBs_clip0000_t00022_crf30.mp4,tier1,1,1.0,0.0279647633433341,True,9,0.8866496682167053,319,0.6970176929908074,30,usfv-YmWPBs_clip0000_t00022
usfv-YmWPBs_clip0009_t00183_crf23,usfv-YmWPBs,183.042,193.726,10.684,1.0,1.0,8.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\usfv-YmWPBs_clip0009_t00183_crf23.mp4,tier1,1,1.0,0.0283338166773319,True,9,0.8304697871208191,319,0.688125210125076,23,usfv-YmWPBs_clip0009_t00183
usfv-YmWPBs_clip0036_t00585_crf35,usfv-YmWPBs,585.794,589.374,3.58,1.0,1.0,5.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\usfv-YmWPBs_clip0036_t00585_crf35.mp4,tier1,1,1.0,0.0282641854137182,True,9,0.8277671337127686,319,0.6874555179566769,35,usfv-YmWPBs_clip0036_t00585
usfv-YmWPBs_clip0045_t00762_crf35,usfv-YmWPBs,762.914,768.638,5.724,1.0,1.0,8.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\usfv-YmWPBs_clip0045_t00762_crf35.mp4,tier1,1,1.0,0.0287546589970588,True,9,0.8215056657791138,319,0.6877082824778253,35,usfv-YmWPBs_clip0045_t00762
usfv-YmWPBs_clip0053_t00838_crf23,usfv-YmWPBs,838.722,845.502,6.78,1.0,1.0,7.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\usfv-YmWPBs_clip0053_t00838_crf23.mp4,tier1,1,1.0,0.0284417364746332,True,9,0.8349217176437378,319,0.6892095886111298,23,usfv-YmWPBs_clip0053_t00838
UnodrLYWJYI_clip0028_t00276_crf30,UnodrLYWJYI,276.93,281.93,5.0,1.0,1.0,14.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\UnodrLYWJYI_clip0028_t00276_crf30.mp4,tier2,1,1.0,0.0134469801560044,True,9,0.3664697110652923,326,0.5650330884196346,30,UnodrLYWJYI_clip0028_t00276
I-uqcg6HtaQ_clip0015_t00156_crf40,I-uqcg6HtaQ,156.258,160.062,3.804,1.0,1.0,14.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\I-uqcg6HtaQ_clip0015_t00156_crf40.mp4,tier2,1,1.0,0.0247727762907743,True,9,0.9966824650764464,329,0.7075991837132346,40,I-uqcg6HtaQ_clip0015_t00156
I-uqcg6HtaQ_clip0016_t00160_crf23,I-uqcg6HtaQ,160.386,165.386,5.0,1.0,1.0,12.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\I-uqcg6HtaQ_clip0016_t00160_crf23.mp4,tier2,1,1.0,0.0246503502130508,True,9,0.9961426854133606,329,0.707165028491102,23,I-uqcg6HtaQ_clip0016_t00160
I-uqcg6HtaQ_clip0019_t00176_crf35,I-uqcg6HtaQ,176.546,181.546,5.0,1.0,1.0,13.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\I-uqcg6HtaQ_clip0019_t00176_crf35.mp4,tier2,1,1.0,0.0246151089668273,True,9,0.9948115944862366,329,0.7068325752401133,35,I-uqcg6HtaQ_clip0019_t00176
I-uqcg6HtaQ_clip0021_t00184_crf23,I-uqcg6HtaQ,184.546,189.546,5.0,1.0,1.0,13.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\I-uqcg6HtaQ_clip0021_t00184_crf23.mp4,tier2,1,1.0,0.0246470794081687,True,9,0.9976219534873962,329,0.7074170215530278,23,I-uqcg6HtaQ_clip0021_t00184
MpVfVbPdmis_clip0034_t00375_crf30,MpVfVbPdmis,375.49,377.886,2.396,1.0,1.0,4.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\MpVfVbPdmis_clip0034_t00375_crf30.mp4,tier1,1,1.0,0.0280594434589147,True,9,0.9112781882286072,332,0.7016259959927431,30,MpVfVbPdmis_clip0034_t00375
MpVfVbPdmis_clip0078_t00849_crf23,MpVfVbPdmis,849.922,852.094,2.172,1.0,1.0,5.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\MpVfVbPdmis_clip0078_t00849_crf23.mp4,tier1,1,1.0,0.0281196609139442,True,9,0.906437337398529,332,0.7009384222168019,23,MpVfVbPdmis_clip0078_t00849
MpVfVbPdmis_clip0105_t01193_crf23,MpVfVbPdmis,1193.378,1197.278,3.9,1.0,1.0,4.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\MpVfVbPdmis_clip0105_t01193_crf23.mp4,tier1,1,1.0,0.0275522470474243,True,9,0.9230849146842957,332,0.7023055143557397,23,MpVfVbPdmis_clip0105_t01193
lq_tau31IE0_clip0048_t00789_crf23,lq_tau31IE0,789.666,792.51,2.844,1.0,1.0,5.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\lq_tau31IE0_clip0048_t00789_crf23.mp4,tier1,1,1.0,0.0251114889979362,True,9,0.9570235013961792,335,0.7015381679092967,23,lq_tau31IE0_clip0048_t00789
sDVTmdupGlg_clip0000_t00002_crf30,sDVTmdupGlg,2.178,4.254,2.076,1.0,1.0,8.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\sDVTmdupGlg_clip0000_t00002_crf30.mp4,tier1,1,1.0,0.0112586580216884,True,9,0.5493304133415222,346,0.5912449086540668,30,sDVTmdupGlg_clip0000_t00002
sDVTmdupGlg_clip0014_t00128_crf35,sDVTmdupGlg,128.162,130.238,2.076,1.0,1.0,9.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\sDVTmdupGlg_clip0014_t00128_crf35.mp4,tier1,1,1.0,0.0512330494821071,True,9,0.8920098543167114,346,0.7623749005134925,35,sDVTmdupGlg_clip0014_t00128
sDVTmdupGlg_clip0031_t00257_crf35,sDVTmdupGlg,257.794,260.254,2.46,1.0,1.0,9.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\sDVTmdupGlg_clip0031_t00257_crf35.mp4,tier1,1,1.0,0.0528060905635356,True,9,0.903161346912384,346,0.7686973048236757,35,sDVTmdupGlg_clip0031_t00257
sDVTmdupGlg_clip0058_t00487_crf40,sDVTmdupGlg,487.874,492.874,5.0,1.0,1.0,10.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\sDVTmdupGlg_clip0058_t00487_crf40.mp4,tier1,1,1.0,0.019880037754774,True,9,0.5310477018356323,346,0.6118842595655096,40,sDVTmdupGlg_clip0058_t00487
