clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,url,title,channel,program_id,episode_id,canonical_source_id
0cHIyeLFYOk_s0000456066_e0000458110,0cHIyeLFYOk,456.066,458.11,2.044,1.0,1.0,20.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000456066_e0000458110.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000458274_e0000462238,0cHIyeLFYOk,458.274,462.238,3.964,1.0,1.0,15.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000458274_e0000462238.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000462338_e0000467518,0cHIyeLFYOk,462.338,467.518,5.18,1.0,1.0,18.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000462338_e0000467518.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000467778_e0000473886,0cHIyeLFYOk,467.778,473.886,6.108,1.0,1.0,17.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000467778_e0000473886.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000476578_e0000481438,0cHIyeLFYOk,476.578,481.438,4.86,1.0,1.0,17.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000476578_e0000481438.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000481602_e0000491710,0cHIyeLFYOk,481.602,491.71,10.108,1.0,1.0,17.85,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000481602_e0000491710.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000492578_e0000498942,0cHIyeLFYOk,492.578,498.942,6.364,1.0,1.0,18.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000492578_e0000498942.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000501602_e0000505310,0cHIyeLFYOk,501.602,505.31,3.708,1.0,1.0,16.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000501602_e0000505310.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000511074_e0000516702,0cHIyeLFYOk,511.074,516.702,5.628,1.0,1.0,19.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000511074_e0000516702.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000516898_e0000521150,0cHIyeLFYOk,516.898,521.15,4.252,1.0,1.0,17.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000516898_e0000521150.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000521698_e0000527678,0cHIyeLFYOk,521.698,527.678,5.98,1.0,1.0,18.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000521698_e0000527678.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000527970_e0000530206,0cHIyeLFYOk,527.97,530.206,2.236,1.0,1.0,21.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000527970_e0000530206.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000535490_e0000542334,0cHIyeLFYOk,535.49,542.334,6.844,1.0,1.0,18.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000535490_e0000542334.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000555970_e0000559710,0cHIyeLFYOk,555.97,559.71,3.74,1.0,1.0,17.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000555970_e0000559710.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000559874_e0000561918,0cHIyeLFYOk,559.874,561.918,2.044,1.0,1.0,18.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000559874_e0000561918.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000562146_e0000564702,0cHIyeLFYOk,562.146,564.702,2.556,1.0,1.0,19.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000562146_e0000564702.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000565154_e0000571966,0cHIyeLFYOk,565.154,571.966,6.812,1.0,1.0,17.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000565154_e0000571966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000574306_e0000579306,0cHIyeLFYOk,574.306,579.306,5.0,1.0,1.0,18.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000574306_e0000579306.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000582306_e0000587306,0cHIyeLFYOk,582.306,587.306,5.0,1.0,1.0,17.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000582306_e0000587306.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000586306_e0000588958,0cHIyeLFYOk,586.306,588.958,2.652,1.0,1.0,17.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000586306_e0000588958.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000589218_e0000595998,0cHIyeLFYOk,589.218,595.998,6.78,1.0,1.0,18.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000589218_e0000595998.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000614114_e0000618142,0cHIyeLFYOk,614.114,618.142,4.028,1.0,1.0,18.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000614114_e0000618142.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000618306_e0000622654,0cHIyeLFYOk,618.306,622.654,4.348,1.0,1.0,16.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000618306_e0000622654.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000622850_e0000627870,0cHIyeLFYOk,622.85,627.87,5.02,1.0,1.0,17.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000622850_e0000627870.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000628066_e0000632830,0cHIyeLFYOk,628.066,632.83,4.764,1.0,1.0,16.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000628066_e0000632830.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000635074_e0000637694,0cHIyeLFYOk,635.074,637.694,2.62,1.0,1.0,18.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000635074_e0000637694.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000637954_e0000640286,0cHIyeLFYOk,637.954,640.286,2.332,1.0,1.0,17.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000637954_e0000640286.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000640642_e0000644062,0cHIyeLFYOk,640.642,644.062,3.42,1.0,1.0,18.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000640642_e0000644062.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000644162_e0000649118,0cHIyeLFYOk,644.162,649.118,4.956,1.0,1.0,18.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000644162_e0000649118.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000649506_e0000655454,0cHIyeLFYOk,649.506,655.454,5.948,1.0,1.0,18.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000649506_e0000655454.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000655650_e0000658206,0cHIyeLFYOk,655.65,658.206,2.556,1.0,1.0,18.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000655650_e0000658206.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000658434_e0000661694,0cHIyeLFYOk,658.434,661.694,3.26,1.0,1.0,18.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000658434_e0000661694.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000662338_e0000665630,0cHIyeLFYOk,662.338,665.63,3.292,1.0,1.0,18.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000662338_e0000665630.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000665986_e0000668446,0cHIyeLFYOk,665.986,668.446,2.46,1.0,1.0,17.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000665986_e0000668446.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000669474_e0000671518,0cHIyeLFYOk,669.474,671.518,2.044,1.0,1.0,16.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000669474_e0000671518.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000684834_e0000689834,0cHIyeLFYOk,684.834,689.834,5.0,1.0,1.0,19.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000684834_e0000689834.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000688834_e0000693834,0cHIyeLFYOk,688.834,693.834,5.0,1.0,1.0,18.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000688834_e0000693834.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000692834_e0000697834,0cHIyeLFYOk,692.834,697.834,5.0,1.0,1.0,16.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000692834_e0000697834.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000698786_e0000703870,0cHIyeLFYOk,698.786,703.87,5.084,1.0,1.0,17.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000698786_e0000703870.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000704226_e0000707358,0cHIyeLFYOk,704.226,707.358,3.132,1.0,1.0,19.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000704226_e0000707358.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000707458_e0000709918,0cHIyeLFYOk,707.458,709.918,2.46,1.0,1.0,17.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000707458_e0000709918.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000710370_e0000713054,0cHIyeLFYOk,710.37,713.054,2.684,1.0,1.0,17.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000710370_e0000713054.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000725442_e0000729726,0cHIyeLFYOk,725.442,729.726,4.284,1.0,1.0,18.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000725442_e0000729726.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000730498_e0000738974,0cHIyeLFYOk,730.498,738.974,8.476,1.0,1.0,17.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000730498_e0000738974.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000739074_e0000744670,0cHIyeLFYOk,739.074,744.67,5.596,1.0,1.0,18.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000739074_e0000744670.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000748226_e0000755390,0cHIyeLFYOk,748.226,755.39,7.164,1.0,1.0,18.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000748226_e0000755390.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000757154_e0000761726,0cHIyeLFYOk,757.154,761.726,4.572,1.0,1.0,17.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000757154_e0000761726.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000762210_e0000765694,0cHIyeLFYOk,762.21,765.694,3.484,1.0,1.0,17.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000762210_e0000765694.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000766626_e0000771626,0cHIyeLFYOk,766.626,771.626,5.0,1.0,1.0,15.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000766626_e0000771626.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000770626_e0000775626,0cHIyeLFYOk,770.626,775.626,5.0,1.0,1.0,14.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000770626_e0000775626.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000774626_e0000778910,0cHIyeLFYOk,774.626,778.91,4.284,1.0,1.0,17.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000774626_e0000778910.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000779266_e0000784670,0cHIyeLFYOk,779.266,784.67,5.404,1.0,1.0,17.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000779266_e0000784670.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000788482_e0000793482,0cHIyeLFYOk,788.482,793.482,5.0,1.0,1.0,18.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000788482_e0000793482.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000792482_e0000797482,0cHIyeLFYOk,792.482,797.482,5.0,1.0,1.0,18.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000792482_e0000797482.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000796482_e0000801022,0cHIyeLFYOk,796.482,801.022,4.54,1.0,1.0,16.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000796482_e0000801022.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000804098_e0000810590,0cHIyeLFYOk,804.098,810.59,6.492,1.0,1.0,17.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000804098_e0000810590.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000811138_e0000814110,0cHIyeLFYOk,811.138,814.11,2.972,1.0,1.0,18.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000811138_e0000814110.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000817794_e0000820254,0cHIyeLFYOk,817.794,820.254,2.46,1.0,1.0,19.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000817794_e0000820254.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000820450_e0000822910,0cHIyeLFYOk,820.45,822.91,2.46,1.0,1.0,20.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000820450_e0000822910.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000823074_e0000826078,0cHIyeLFYOk,823.074,826.078,3.004,1.0,1.0,20.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000823074_e0000826078.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000826178_e0000828446,0cHIyeLFYOk,826.178,828.446,2.268,1.0,1.0,15.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000826178_e0000828446.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000828994_e0000831486,0cHIyeLFYOk,828.994,831.486,2.492,1.0,1.0,20.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000828994_e0000831486.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000837634_e0000840094,0cHIyeLFYOk,837.634,840.094,2.46,1.0,1.0,17.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000837634_e0000840094.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000840514_e0000844990,0cHIyeLFYOk,840.514,844.99,4.476,1.0,1.0,16.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000840514_e0000844990.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000845154_e0000848478,0cHIyeLFYOk,845.154,848.478,3.324,1.0,1.0,15.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000845154_e0000848478.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000852066_e0000857246,0cHIyeLFYOk,852.066,857.246,5.18,1.0,1.0,16.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000852066_e0000857246.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000858242_e0000860734,0cHIyeLFYOk,858.242,860.734,2.492,1.0,1.0,18.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000858242_e0000860734.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000860994_e0000865854,0cHIyeLFYOk,860.994,865.854,4.86,1.0,1.0,16.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000860994_e0000865854.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000882658_e0000887658,0cHIyeLFYOk,882.658,887.658,5.0,1.0,1.0,17.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000882658_e0000887658.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000886658_e0000891658,0cHIyeLFYOk,886.658,891.658,5.0,1.0,1.0,18.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000886658_e0000891658.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
0cHIyeLFYOk_s0000890658_e0000895658,0cHIyeLFYOk,890.658,895.658,5.0,1.0,1.0,18.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000890658_e0000895658.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,
