clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,url,title,channel,program_id,episode_id,canonical_source_id,decision
0cHIyeLFYOk_s0000710370_e0000713054,0cHIyeLFYOk,710.37,713.054,2.684,1.0,1.0,17.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000710370_e0000713054.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000725442_e0000729726,0cHIyeLFYOk,725.442,729.726,4.284,1.0,1.0,18.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000725442_e0000729726.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000730498_e0000738974,0cHIyeLFYOk,730.498,738.974,8.476,1.0,1.0,17.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000730498_e0000738974.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000748226_e0000755390,0cHIyeLFYOk,748.226,755.39,7.164,1.0,1.0,18.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000748226_e0000755390.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000774626_e0000778910,0cHIyeLFYOk,774.626,778.91,4.284,1.0,1.0,17.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000774626_e0000778910.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000779266_e0000784670,0cHIyeLFYOk,779.266,784.67,5.404,1.0,1.0,17.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000779266_e0000784670.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000792482_e0000797482,0cHIyeLFYOk,792.482,797.482,5.0,1.0,1.0,18.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000792482_e0000797482.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000796482_e0000801022,0cHIyeLFYOk,796.482,801.022,4.54,1.0,1.0,16.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000796482_e0000801022.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000804098_e0000810590,0cHIyeLFYOk,804.098,810.59,6.492,1.0,1.0,17.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000804098_e0000810590.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000811138_e0000814110,0cHIyeLFYOk,811.138,814.11,2.972,1.0,1.0,18.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000811138_e0000814110.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000817794_e0000820254,0cHIyeLFYOk,817.794,820.254,2.46,1.0,1.0,19.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000817794_e0000820254.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000820450_e0000822910,0cHIyeLFYOk,820.45,822.91,2.46,1.0,1.0,20.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000820450_e0000822910.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000823074_e0000826078,0cHIyeLFYOk,823.074,826.078,3.004,1.0,1.0,20.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000823074_e0000826078.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000826178_e0000828446,0cHIyeLFYOk,826.178,828.446,2.268,1.0,1.0,15.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000826178_e0000828446.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000828994_e0000831486,0cHIyeLFYOk,828.994,831.486,2.492,1.0,1.0,20.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000828994_e0000831486.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000840514_e0000844990,0cHIyeLFYOk,840.514,844.99,4.476,1.0,1.0,16.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000840514_e0000844990.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000845154_e0000848478,0cHIyeLFYOk,845.154,848.478,3.324,1.0,1.0,15.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000845154_e0000848478.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000852066_e0000857246,0cHIyeLFYOk,852.066,857.246,5.18,1.0,1.0,16.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000852066_e0000857246.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000882658_e0000887658,0cHIyeLFYOk,882.658,887.658,5.0,1.0,1.0,17.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000882658_e0000887658.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000886658_e0000891658,0cHIyeLFYOk,886.658,891.658,5.0,1.0,1.0,18.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000886658_e0000891658.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000890658_e0000895658,0cHIyeLFYOk,890.658,895.658,5.0,1.0,1.0,18.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000890658_e0000895658.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000894658_e0000899658,0cHIyeLFYOk,894.658,899.658,5.0,1.0,1.0,19.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000894658_e0000899658.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000898658_e0000901982,0cHIyeLFYOk,898.658,901.982,3.324,1.0,1.0,19.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000898658_e0000901982.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000902370_e0000905566,0cHIyeLFYOk,902.37,905.566,3.196,1.0,1.0,19.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000902370_e0000905566.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000905698_e0000908542,0cHIyeLFYOk,905.698,908.542,2.844,1.0,1.0,15.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000905698_e0000908542.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000909186_e0000911486,0cHIyeLFYOk,909.186,911.486,2.3,1.0,1.0,18.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000909186_e0000911486.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000920706_e0000932670,0cHIyeLFYOk,920.706,932.67,11.964,1.0,1.0,18.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000920706_e0000932670.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000932834_e0000940606,0cHIyeLFYOk,932.834,940.606,7.772,1.0,1.0,18.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000932834_e0000940606.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
0cHIyeLFYOk_s0000940706_e0000945630,0cHIyeLFYOk,940.706,945.63,4.924,1.0,1.0,16.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\0cHIyeLFYOk_s0000940706_e0000945630.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,keep
2fqXC4RQyOw_s0000017506_e0000020254,2fqXC4RQyOw,17.506,20.254,2.748,1.0,1.0,13.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000017506_e0000020254.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000020450_e0000026782,2fqXC4RQyOw,20.45,26.782,6.332,1.0,1.0,13.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000020450_e0000026782.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000026978_e0000030782,2fqXC4RQyOw,26.978,30.782,3.804,1.0,1.0,13.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000026978_e0000030782.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000071202_e0000076202,2fqXC4RQyOw,71.202,76.202,5.0,1.0,1.0,14.85,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000071202_e0000076202.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000075202_e0000080202,2fqXC4RQyOw,75.202,80.202,5.0,1.0,1.0,13.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000075202_e0000080202.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000079202_e0000084202,2fqXC4RQyOw,79.202,84.202,5.0,1.0,1.0,13.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000079202_e0000084202.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000083202_e0000086558,2fqXC4RQyOw,83.202,86.558,3.356,1.0,1.0,12.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000083202_e0000086558.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000103522_e0000109118,2fqXC4RQyOw,103.522,109.118,5.596,1.0,1.0,13.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000103522_e0000109118.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000111650_e0000119742,2fqXC4RQyOw,111.65,119.742,8.092,1.0,1.0,14.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000111650_e0000119742.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000119938_e0000122366,2fqXC4RQyOw,119.938,122.366,2.428,1.0,1.0,14.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000119938_e0000122366.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000134466_e0000137406,2fqXC4RQyOw,134.466,137.406,2.94,1.0,1.0,14.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000134466_e0000137406.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000144802_e0000152158,2fqXC4RQyOw,144.802,152.158,7.356,1.0,1.0,14.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000144802_e0000152158.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000164418_e0000169418,2fqXC4RQyOw,164.418,169.418,5.0,1.0,1.0,12.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000164418_e0000169418.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000168418_e0000171198,2fqXC4RQyOw,168.418,171.198,2.78,1.0,1.0,11.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000168418_e0000171198.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000171458_e0000173662,2fqXC4RQyOw,171.458,173.662,2.204,1.0,1.0,12.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000171458_e0000173662.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000238050_e0000243050,2fqXC4RQyOw,238.05,243.05,5.0,1.0,1.0,13.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000238050_e0000243050.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000246050_e0000251050,2fqXC4RQyOw,246.05,251.05,5.0,1.0,1.0,13.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000246050_e0000251050.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000251426_e0000258366,2fqXC4RQyOw,251.426,258.366,6.94,1.0,1.0,12.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000251426_e0000258366.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000258594_e0000261150,2fqXC4RQyOw,258.594,261.15,2.556,1.0,1.0,14.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000258594_e0000261150.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000365378_e0000369182,2fqXC4RQyOw,365.378,369.182,3.804,1.0,1.0,13.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000365378_e0000369182.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000385154_e0000387902,2fqXC4RQyOw,385.154,387.902,2.748,1.0,1.0,15.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000385154_e0000387902.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000392002_e0000397002,2fqXC4RQyOw,392.002,397.002,5.0,1.0,1.0,12.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000392002_e0000397002.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000410402_e0000413790,2fqXC4RQyOw,410.402,413.79,3.388,1.0,1.0,14.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000410402_e0000413790.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000471714_e0000475198,2fqXC4RQyOw,471.714,475.198,3.484,1.0,1.0,12.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000471714_e0000475198.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000475906_e0000478686,2fqXC4RQyOw,475.906,478.686,2.78,1.0,1.0,14.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000475906_e0000478686.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000520130_e0000522142,2fqXC4RQyOw,520.13,522.142,2.012,1.0,1.0,11.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000520130_e0000522142.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000531906_e0000536478,2fqXC4RQyOw,531.906,536.478,4.572,1.0,1.0,12.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000531906_e0000536478.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000536674_e0000539070,2fqXC4RQyOw,536.674,539.07,2.396,1.0,1.0,16.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000536674_e0000539070.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000544514_e0000547038,2fqXC4RQyOw,544.514,547.038,2.524,1.0,1.0,14.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000544514_e0000547038.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000576738_e0000581738,2fqXC4RQyOw,576.738,581.738,5.0,1.0,1.0,13.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000576738_e0000581738.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000596738_e0000601738,2fqXC4RQyOw,596.738,601.738,5.0,1.0,1.0,9.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000596738_e0000601738.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000611106_e0000613406,2fqXC4RQyOw,611.106,613.406,2.3,1.0,1.0,14.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000611106_e0000613406.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000642018_e0000645182,2fqXC4RQyOw,642.018,645.182,3.164,1.0,1.0,14.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000642018_e0000645182.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000645346_e0000648542,2fqXC4RQyOw,645.346,648.542,3.196,1.0,1.0,15.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000645346_e0000648542.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000648770_e0000651102,2fqXC4RQyOw,648.77,651.102,2.332,1.0,1.0,13.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000648770_e0000651102.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000672418_e0000676894,2fqXC4RQyOw,672.418,676.894,4.476,1.0,1.0,14.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000672418_e0000676894.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000698754_e0000701758,2fqXC4RQyOw,698.754,701.758,3.004,1.0,1.0,11.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000698754_e0000701758.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000766370_e0000771370,2fqXC4RQyOw,766.37,771.37,5.0,1.0,1.0,15.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000766370_e0000771370.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000796162_e0000799102,2fqXC4RQyOw,796.162,799.102,2.94,1.0,1.0,13.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000796162_e0000799102.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000814306_e0000823966,2fqXC4RQyOw,814.306,823.966,9.66,1.0,1.0,12.46,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000814306_e0000823966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
2fqXC4RQyOw_s0000827106_e0000832062,2fqXC4RQyOw,827.106,832.062,4.956,1.0,1.0,11.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\2fqXC4RQyOw_s0000827106_e0000832062.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,keep
