clip_id,decision,reason,bad_intervals_json,rubric_version
Pj0KGAllzfs_s0000286626_e0000289662,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000290114_e0000292190,reject,mouth,"[{""start_ms"":0,""end_ms"":2080,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000292290_e0000296222,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000296546_e0000303806,reject,mouth,"[{""start_ms"":0,""end_ms"":7240,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000309954_e0000311966,reject,mouth,"[{""start_ms"":820,""end_ms"":1773,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000313954_e0000317566,reject,mouth,"[{""start_ms"":0,""end_ms"":3622,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000318018_e0000320990,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000322114_e0000326750,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000326882_e0000329534,reject,mouth,[],v4
Pj0KGAllzfs_s0000334850_e0000338718,reject,mouth,[],v4
Pj0KGAllzfs_s0000340418_e0000343326,reject,cut,"[{""start_ms"":1963,""end_ms"":2125,""reason"":""cut""}]",v4
Pj0KGAllzfs_s0000343618_e0000349854,keep,,[],v4
Pj0KGAllzfs_s0000361570_e0000371454,reject,mouth,"[{""start_ms"":197,""end_ms"":649,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000371842_e0000381374,reject,mouth,"[{""start_ms"":0,""end_ms"":936,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000381698_e0000384254,reject,mouth,[],v4
Pj0KGAllzfs_s0000385570_e0000390570,reject,cut,"[{""start_ms"":3756,""end_ms"":5000,""reason"":""cut""}]",v4
Pj0KGAllzfs_s0000397570_e0000401310,keep,,[],v4
Pj0KGAllzfs_s0000402978_e0000407978,reject,cut,[],v4
Pj0KGAllzfs_s0000406978_e0000411978,reject,mouth,[],v4
Pj0KGAllzfs_s0000410978_e0000415978,reject,cut,"[{""start_ms"":541,""end_ms"":1046,""reason"":""cut""}]",v4
Pj0KGAllzfs_s0000417218_e0000420318,reject,"mouth, cut",[],v4
Pj0KGAllzfs_s0000420546_e0000425118,reject,mouth,"[{""start_ms"":3090,""end_ms"":3360,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000428290_e0000430462,reject,mouth,"[{""start_ms"":1314,""end_ms"":1623,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000430626_e0000435646,keep,,[],v4
Pj0KGAllzfs_s0000435810_e0000444510,reject,mouth,[],v4
Pj0KGAllzfs_s0000445090_e0000449982,reject,"mouth, cut",[],v4
Pj0KGAllzfs_s0000457570_e0000462078,keep,,[],v4
Pj0KGAllzfs_s0000462946_e0000467294,reject,cut,"[{""start_ms"":1168,""end_ms"":1901,""reason"":""cut""}]",v4
Pj0KGAllzfs_s0000467682_e0000470078,reject,mouth,[],v4
Pj0KGAllzfs_s0000475362_e0000477886,reject,small_face,"[{""start_ms"":0,""end_ms"":2540,""reason"":""small_face""}]",v4
Pj0KGAllzfs_s0000478338_e0000484830,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000485218_e0000487550,reject,mouth,"[{""start_ms"":0,""end_ms"":2345,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000487778_e0000493662,reject,mouth,"[{""start_ms"":0,""end_ms"":5898,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000493762_e0000496830,reject,small_face,"[{""start_ms"":0,""end_ms"":3080,""reason"":""small_face""}]",v4
Pj0KGAllzfs_s0000498594_e0000504318,keep,,[],v4
Pj0KGAllzfs_s0000517090_e0000522974,keep,,[],v4
Pj0KGAllzfs_s0000523490_e0000530750,reject,mouth,[],v4
Pj0KGAllzfs_s0000531138_e0000540990,reject,cut,"[{""start_ms"":5672,""end_ms"":6294,""reason"":""cut""}]",v4
Pj0KGAllzfs_s0000543138_e0000546174,reject,mouth,"[{""start_ms"":148,""end_ms"":1723,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000550306_e0000554462,reject,mouth,[],v4
Pj0KGAllzfs_s0000555426_e0000559070,reject,voiceover,"[{""start_ms"":0,""end_ms"":3640,""reason"":""voiceover""}]",v4
Pj0KGAllzfs_s0000559842_e0000562430,reject,"mouth, cut",[],v4
Pj0KGAllzfs_s0000563074_e0000573982,reject,mouth,[],v4
Pj0KGAllzfs_s0000574178_e0000576190,keep,,[],v4
Pj0KGAllzfs_s0000576290_e0000583678,reject,cut,"[{""start_ms"":4813,""end_ms"":5516,""reason"":""cut""}]",v4
Pj0KGAllzfs_s0000591458_e0000595486,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000598050_e0000602494,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000604578_e0000609822,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000612834_e0000616734,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000616834_e0000619454,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000619682_e0000625662,reject,mouth,"[{""start_ms"":0,""end_ms"":5960,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000626082_e0000629598,reject,mouth,"[{""start_ms"":0,""end_ms"":3520,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000641538_e0000646974,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000648514_e0000657822,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000658082_e0000666846,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000667010_e0000669470,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000669698_e0000672094,reject,"dubbed, broken",[],v4
Pj0KGAllzfs_s0000672322_e0000678046,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000681378_e0000684350,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000684482_e0000686750,reject,"mouth, broken",[],v4
Pj0KGAllzfs_s0000687362_e0000690750,keep,,[],v4
Pj0KGAllzfs_s0000694466_e0000701022,keep,,[],v4
Pj0KGAllzfs_s0000702562_e0000708734,reject,mouth,[],v4
Pj0KGAllzfs_s0000724226_e0000728126,reject,cut,[],v4
Pj0KGAllzfs_s0000729666_e0000732414,reject,mouth,[],v4
Pj0KGAllzfs_s0000733250_e0000738250,reject,mouth,"[{""start_ms"":0,""end_ms"":5000,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000754274_e0000758078,reject,mouth,"[{""start_ms"":0,""end_ms"":3808,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000761826_e0000765662,keep,,[],v4
Pj0KGAllzfs_s0000765986_e0000767998,reject,mouth,[],v4
Pj0KGAllzfs_s0000772450_e0000775102,reject,small_face,"[{""start_ms"":0,""end_ms"":2660,""reason"":""small_face""}]",v4
Pj0KGAllzfs_s0000775426_e0000778782,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000779778_e0000782878,reject,mouth,"[{""start_ms"":0,""end_ms"":3111,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000787650_e0000790046,reject,mouth,"[{""start_ms"":0,""end_ms"":2400,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000790370_e0000794078,reject,mouth,"[{""start_ms"":0,""end_ms"":3715,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000795394_e0000801950,reject,mouth,"[{""start_ms"":0,""end_ms"":6560,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000805090_e0000811774,reject,mouth,"[{""start_ms"":0,""end_ms"":6680,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000812258_e0000815326,reject,mouth,"[{""start_ms"":0,""end_ms"":3080,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000815586_e0000818334,reject,mouth,"[{""start_ms"":0,""end_ms"":2760,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000820578_e0000822718,reject,mouth,"[{""start_ms"":0,""end_ms"":2159,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000826274_e0000833566,reject,mouth,"[{""start_ms"":0,""end_ms"":7314,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000833730_e0000837886,keep,,[],v4
Pj0KGAllzfs_s0000838114_e0000840190,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000840866_e0000844670,reject,small_face,"[{""start_ms"":0,""end_ms"":3820,""reason"":""small_face""}]",v4
Pj0KGAllzfs_s0000845570_e0000849630,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000852962_e0000859934,reject,mouth,"[{""start_ms"":0,""end_ms"":6960,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000863490_e0000873982,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000878338_e0000881150,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000892290_e0000895870,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000897282_e0000899486,reject,small_face,"[{""start_ms"":0,""end_ms"":2220,""reason"":""small_face""}]",v4
Pj0KGAllzfs_s0000916962_e0000920446,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000924834_e0000931486,reject,small_face,"[{""start_ms"":0,""end_ms"":6660,""reason"":""small_face""}]",v4
Pj0KGAllzfs_s0000936002_e0000938078,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000938306_e0000940350,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000940770_e0000944350,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000944962_e0000950430,reject,mouth,"[{""start_ms"":0,""end_ms"":5480,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000950978_e0000955038,reject,small_face,"[{""start_ms"":0,""end_ms"":4060,""reason"":""small_face""}]",v4
Pj0KGAllzfs_s0000955394_e0000958078,reject,mouth,"[{""start_ms"":0,""end_ms"":2693,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000958338_e0000963422,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000964194_e0000969406,reject,mouth,"[{""start_ms"":0,""end_ms"":5224,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000971970_e0000975582,reject,small_face,"[{""start_ms"":0,""end_ms"":3620,""reason"":""small_face""}]",v4
Pj0KGAllzfs_s0000976002_e0000980478,reject,mouth,"[{""start_ms"":0,""end_ms"":4480,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000980738_e0000982974,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000983234_e0000988062,reject,small_face,[],v4
Pj0KGAllzfs_s0000988418_e0000990782,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000991586_e0000995838,reject,mouth,[],v4
Pj0KGAllzfs_s0000996098_e0001000926,reject,small_face,"[{""start_ms"":0,""end_ms"":4840,""reason"":""small_face""}]",v4
Pj0KGAllzfs_s0001001026_e0001011934,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001012322_e0001015230,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001016066_e0001019966,reject,mouth,"[{""start_ms"":0,""end_ms"":3880,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0001020514_e0001026558,reject,mouth,"[{""start_ms"":0,""end_ms"":6060,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0001027266_e0001033182,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001033314_e0001036414,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001037218_e0001042590,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001042754_e0001045470,reject,small_face,"[{""start_ms"":0,""end_ms"":2720,""reason"":""small_face""}]",v4
Pj0KGAllzfs_s0001045666_e0001047806,reject,mouth,"[{""start_ms"":0,""end_ms"":2120,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0001048034_e0001051038,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001051298_e0001055934,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001062594_e0001068958,reject,mouth,[],v4
Pj0KGAllzfs_s0001071202_e0001074334,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001093058_e0001095262,reject,small_face,[],v4
Pj0KGAllzfs_s0001095618_e0001099678,reject,mouth,"[{""start_ms"":0,""end_ms"":4063,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0001099810_e0001103230,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001103842_e0001106462,reject,small_face,[],v4
Pj0KGAllzfs_s0001112770_e0001115166,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001115618_e0001120958,reject,mouth,"[{""start_ms"":0,""end_ms"":5340,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0001123298_e0001125534,reject,mouth,"[{""start_ms"":121,""end_ms"":1968,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0001128994_e0001135038,reject,mouth,"[{""start_ms"":0,""end_ms"":6060,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0001137538_e0001143166,reject,mouth,"[{""start_ms"":0,""end_ms"":5640,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0001146754_e0001151422,reject,mouth,"[{""start_ms"":0,""end_ms"":4680,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0001152674_e0001157630,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001157730_e0001159998,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001163746_e0001168798,reject,mouth,"[{""start_ms"":0,""end_ms"":5060,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0001169954_e0001172318,reject,mouth,"[{""start_ms"":993,""end_ms"":1799,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0001172514_e0001174878,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001175298_e0001179038,reject,small_face,[],v4
Pj0KGAllzfs_s0001179906_e0001183550,keep,,[],v4
Pj0KGAllzfs_s0001185474_e0001188734,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0001195586_e0001199262,reject,mouth,"[{""start_ms"":0,""end_ms"":3680,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0001207106_e0001209662,reject,mouth,"[{""start_ms"":0,""end_ms"":2560,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0001225410_e0001232254,reject,mouth,[],v4
Pj0KGAllzfs_s0001233282_e0001238302,reject,"mouth, cut",[],v4
Pj0KGAllzfs_s0001238498_e0001242526,keep,,[],v4
Pj0KGAllzfs_s0001243810_e0001248638,reject,mouth,[],v4
Pj0KGAllzfs_s0001253858_e0001257118,keep,,[],v4
Pj0KGAllzfs_s0001259650_e0001262558,keep,,[],v4
Pj0KGAllzfs_s0001262722_e0001265182,keep,,[],v4
Pj0KGAllzfs_s0001265858_e0001271006,keep,,[],v4
Pj0KGAllzfs_s0001271106_e0001273694,keep,,[],v4
Pj0KGAllzfs_s0001275266_e0001277886,keep,,[],v4
Pj0KGAllzfs_s0001278178_e0001280702,keep,,[],v4
Pj0KGAllzfs_s0001283874_e0001286558,keep,,[],v4
Pj0KGAllzfs_s0001286882_e0001296638,reject,cut,[],v4
Pj0KGAllzfs_s0001296770_e0001301566,reject,cut,"[{""start_ms"":1060,""end_ms"":2048,""reason"":""cut""}]",v4
Pj0KGAllzfs_s0001302018_e0001311294,keep,,[],v4
Pj0KGAllzfs_s0001312514_e0001317514,keep,,[],v4
Pj0KGAllzfs_s0001316514_e0001321514,keep,,[],v4
Pj0KGAllzfs_s0001320514_e0001325514,reject,mouth,[],v4
Pj0KGAllzfs_s0001324514_e0001327678,keep,,[],v4
Pj0KGAllzfs_s0001328258_e0001331774,reject,"mouth, cut",[],v4
Pj0KGAllzfs_s0001331906_e0001338584,reject,small_face,[],v4
WgzSaOvFKrc_s0000001922_e0000006078,keep,,[],v4
WgzSaOvFKrc_s0000007842_e0000012842,reject,cut,[],v4
WgzSaOvFKrc_s0000022882_e0000026782,keep,,[],v4
WgzSaOvFKrc_s0000027170_e0000033342,reject,mouth,[],v4
WgzSaOvFKrc_s0000063010_e0000066334,keep,,[],v4
WgzSaOvFKrc_s0000066722_e0000070142,keep,,[],v4
WgzSaOvFKrc_s0000070242_e0000075742,keep,,[],v4
WgzSaOvFKrc_s0000076290_e0000079806,keep,,[],v4
WgzSaOvFKrc_s0000081250_e0000089150,keep,,[],v4
WgzSaOvFKrc_s0000094402_e0000100958,reject,"voiceover, cut",[],v4
WgzSaOvFKrc_s0000101090_e0000105278,reject,voiceover,[],v4
WgzSaOvFKrc_s0000105858_e0000110858,reject,mouth,"[{""start_ms"":982,""end_ms"":4303,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000109858_e0000114858,keep,,[],v4
WgzSaOvFKrc_s0000117858_e0000121182,keep,,[],v4
WgzSaOvFKrc_s0000121538_e0000124094,reject,mouth,"[{""start_ms"":0,""end_ms"":1471,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000124738_e0000136254,reject,mouth,"[{""start_ms"":0,""end_ms"":908,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000136354_e0000142622,keep,,[],v4
WgzSaOvFKrc_s0000143106_e0000147678,reject,cut,"[{""start_ms"":3691,""end_ms"":4220,""reason"":""cut""}]",v4
WgzSaOvFKrc_s0000164322_e0000173790,reject,mouth,[],v4
WgzSaOvFKrc_s0000176450_e0000181118,reject,mouth,"[{""start_ms"":2003,""end_ms"":2267,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000181282_e0000184702,keep,,[],v4
WgzSaOvFKrc_s0000185026_e0000190846,keep,,[],v4
WgzSaOvFKrc_s0000190946_e0000193438,keep,,[],v4
WgzSaOvFKrc_s0000194338_e0000197534,reject,mouth,"[{""start_ms"":602,""end_ms"":1705,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000200994_e0000204446,reject,mouth,"[{""start_ms"":2584,""end_ms"":3460,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000205410_e0000207646,reject,cut,"[{""start_ms"":0,""end_ms"":2240,""reason"":""cut""}]",v4
WgzSaOvFKrc_s0000215842_e0000220158,keep,,[],v4
WgzSaOvFKrc_s0000223362_e0000231710,keep,,[],v4
WgzSaOvFKrc_s0000233538_e0000235678,reject,mouth,[],v4
WgzSaOvFKrc_s0000243330_e0000245950,keep,,[],v4
WgzSaOvFKrc_s0000246050_e0000253726,reject,mouth,"[{""start_ms"":3575,""end_ms"":6060,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000254402_e0000258462,keep,,[],v4
WgzSaOvFKrc_s0000258722_e0000261758,keep,,[],v4
WgzSaOvFKrc_s0000261954_e0000264190,keep,,[],v4
WgzSaOvFKrc_s0000270978_e0000275978,keep,,[],v4
WgzSaOvFKrc_s0000274978_e0000279978,keep,,[],v4
WgzSaOvFKrc_s0000278978_e0000283978,keep,,[],v4
WgzSaOvFKrc_s0000282978_e0000287978,keep,,[],v4
WgzSaOvFKrc_s0000286978_e0000291978,keep,,[],v4
WgzSaOvFKrc_s0000290978_e0000295966,keep,,[],v4
WgzSaOvFKrc_s0000296194_e0000307486,keep,,[],v4
WgzSaOvFKrc_s0000326338_e0000331338,keep,,[],v4
WgzSaOvFKrc_s0000330338_e0000335338,keep,,[],v4
WgzSaOvFKrc_s0000334338_e0000339338,reject,mouth,"[{""start_ms"":953,""end_ms"":2509,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000338338_e0000342718,keep,,[],v4
WgzSaOvFKrc_s0000342818_e0000353022,keep,,[],v4
WgzSaOvFKrc_s0000354466_e0000359390,reject,mouth,"[{""start_ms"":2518,""end_ms"":3428,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000378882_e0000380990,keep,,[],v4
WgzSaOvFKrc_s0000381506_e0000386110,keep,,[],v4
WgzSaOvFKrc_s0000386242_e0000388638,keep,,[],v4
WgzSaOvFKrc_s0000412642_e0000416510,keep,,[],v4
WgzSaOvFKrc_s0000416706_e0000427966,keep,,[],v4
WgzSaOvFKrc_s0000428098_e0000431966,reject,mouth,"[{""start_ms"":0,""end_ms"":306,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000433634_e0000440062,reject,mouth,"[{""start_ms"":4643,""end_ms"":5508,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000455074_e0000458142,keep,,[],v4
WgzSaOvFKrc_s0000458562_e0000466270,keep,,[],v4
WgzSaOvFKrc_s0000466402_e0000468798,reject,broken,[],v4
WgzSaOvFKrc_s0000468994_e0000472478,keep,,[],v4
WgzSaOvFKrc_s0000472834_e0000474942,keep,,[],v4
WgzSaOvFKrc_s0000475042_e0000480862,reject,mouth,"[{""start_ms"":0,""end_ms"":802,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000481218_e0000486462,keep,,[],v4
WgzSaOvFKrc_s0000487106_e0000494718,keep,,[],v4
WgzSaOvFKrc_s0000496674_e0000499390,keep,,[],v4
WgzSaOvFKrc_s0000499490_e0000505246,keep,,[],v4
WgzSaOvFKrc_s0000505346_e0000513726,keep,,[],v4
WgzSaOvFKrc_s0000514402_e0000521630,keep,,[],v4
WgzSaOvFKrc_s0000521922_e0000524446,keep,,[],v4
WgzSaOvFKrc_s0000527234_e0000529438,reject,mouth,"[{""start_ms"":628,""end_ms"":1843,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000545858_e0000551486,keep,,[],v4
WgzSaOvFKrc_s0000551682_e0000555166,keep,,[],v4
WgzSaOvFKrc_s0000565314_e0000569566,reject,mouth,"[{""start_ms"":2545,""end_ms"":3353,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000569666_e0000572286,reject,mouth,"[{""start_ms"":0,""end_ms"":854,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000572706_e0000579134,keep,,[],v4
WgzSaOvFKrc_s0000579266_e0000585406,keep,,[],v4
WgzSaOvFKrc_s0000587938_e0000591838,keep,,[],v4
WgzSaOvFKrc_s0000610434_e0000613598,keep,,[],v4
WgzSaOvFKrc_s0000619522_e0000621790,keep,,[],v4
WgzSaOvFKrc_s0000633890_e0000637438,keep,,[],v4
WgzSaOvFKrc_s0000637794_e0000639998,keep,,[],v4
WgzSaOvFKrc_s0000640194_e0000643038,keep,,[],v4
WgzSaOvFKrc_s0000643138_e0000648126,keep,,[],v4
WgzSaOvFKrc_s0000648738_e0000653822,keep,,[],v4
WgzSaOvFKrc_s0000654210_e0000657278,keep,,[],v4
WgzSaOvFKrc_s0000657602_e0000661118,keep,,[],v4
WgzSaOvFKrc_s0000661730_e0000666046,reject,mouth,"[{""start_ms"":996,""end_ms"":1297,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000692162_e0000695998,reject,cut,"[{""start_ms"":2853,""end_ms"":3840,""reason"":""cut""}]",v4
WgzSaOvFKrc_s0000696258_e0000698462,keep,,[],v4
WgzSaOvFKrc_s0000698626_e0000701182,keep,,[],v4
WgzSaOvFKrc_s0000702338_e0000707806,keep,,[],v4
WgzSaOvFKrc_s0000717570_e0000719998,keep,,[],v4
WgzSaOvFKrc_s0000720130_e0000727710,keep,,[],v4
WgzSaOvFKrc_s0000728898_e0000731518,keep,,[],v4
WgzSaOvFKrc_s0000735330_e0000738398,keep,,[],v4
WgzSaOvFKrc_s0000738882_e0000745214,keep,,[],v4
WgzSaOvFKrc_s0000745346_e0000747582,keep,,[],v4
WgzSaOvFKrc_s0000748034_e0000756222,reject,mouth,"[{""start_ms"":1025,""end_ms"":2334,""reason"":""mouth""}]",v4
WgzSaOvFKrc_s0000756322_e0000760222,reject,cut,"[{""start_ms"":1293,""end_ms"":1810,""reason"":""cut""}]",v4
WgzSaOvFKrc_s0000760354_e0000765354,keep,,[],v4
WgzSaOvFKrc_s0000764354_e0000769354,keep,,[],v4
WgzSaOvFKrc_s0000768354_e0000773354,reject,cut,[],v4
WgzSaOvFKrc_s0000779330_e0000782238,reject,small_face,[],v4
WgzSaOvFKrc_s0000782466_e0000786590,reject,small_face,"[{""start_ms"":0,""end_ms"":4140,""reason"":""small_face""}]",v4
WgzSaOvFKrc_s0000786722_e0000789711,reject,small_face,[],v4
bcOT0JHr3Qc_s0000011618_e0000014686,reject,voiceover,[],v4
bcOT0JHr3Qc_s0000015298_e0000020990,keep,,[],v4
bcOT0JHr3Qc_s0000021314_e0000025470,keep,,[],v4
bcOT0JHr3Qc_s0000029474_e0000035614,keep,,[],v4
bcOT0JHr3Qc_s0000037954_e0000042206,keep,,[],v4
bcOT0JHr3Qc_s0000042370_e0000044990,keep,,[],v4
bcOT0JHr3Qc_s0000045090_e0000047774,keep,,[],v4
bcOT0JHr3Qc_s0000047970_e0000050398,keep,,[],v4
bcOT0JHr3Qc_s0000050530_e0000053342,keep,,[],v4
bcOT0JHr3Qc_s0000053730_e0000056126,reject,mouth,"[{""start_ms"":970,""end_ms"":1614,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000056578_e0000059582,keep,,[],v4
bcOT0JHr3Qc_s0000063202_e0000066718,keep,,[],v4
bcOT0JHr3Qc_s0000067010_e0000069054,keep,,[],v4
bcOT0JHr3Qc_s0000069346_e0000078846,reject,mouth,"[{""start_ms"":7452,""end_ms"":9495,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000079266_e0000086462,reject,mouth,[],v4
bcOT0JHr3Qc_s0000087010_e0000092734,keep,,[],v4
bcOT0JHr3Qc_s0000092834_e0000098110,reject,mouth,"[{""start_ms"":252,""end_ms"":661,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000098306_e0000102590,reject,mouth,"[{""start_ms"":826,""end_ms"":2137,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000112770_e0000116190,reject,mouth,"[{""start_ms"":1533,""end_ms"":2807,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000116642_e0000123006,keep,,[],v4
bcOT0JHr3Qc_s0000123138_e0000125886,reject,mouth,"[{""start_ms"":0,""end_ms"":1415,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000126402_e0000129214,keep,,[],v4
bcOT0JHr3Qc_s0000131554_e0000136286,reject,mouth,[],v4
bcOT0JHr3Qc_s0000140162_e0000142686,reject,mouth,"[{""start_ms"":601,""end_ms"":1766,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000145218_e0000155006,reject,mouth,[],v4
bcOT0JHr3Qc_s0000155362_e0000158110,keep,,[],v4
bcOT0JHr3Qc_s0000158210_e0000161150,keep,,[],v4
bcOT0JHr3Qc_s0000161282_e0000163646,reject,mouth,[],v4
bcOT0JHr3Qc_s0000164962_e0000169962,reject,mouth,[],v4
bcOT0JHr3Qc_s0000168962_e0000173962,reject,mouth,"[{""start_ms"":310,""end_ms"":2769,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000172962_e0000177962,keep,,[],v4
bcOT0JHr3Qc_s0000180674_e0000185982,reject,mouth,[],v4
bcOT0JHr3Qc_s0000200258_e0000202910,keep,,[],v4
bcOT0JHr3Qc_s0000210146_e0000214206,reject,mouth,[],v4
bcOT0JHr3Qc_s0000214786_e0000222558,reject,mouth,[],v4
bcOT0JHr3Qc_s0000222882_e0000225342,reject,wrong_face,"[{""start_ms"":1042,""end_ms"":1456,""reason"":""wrong_face""}]",v4
bcOT0JHr3Qc_s0000225666_e0000228862,reject,mouth,[],v4
bcOT0JHr3Qc_s0000230722_e0000233374,keep,,[],v4
bcOT0JHr3Qc_s0000233474_e0000237278,keep,,[],v4
bcOT0JHr3Qc_s0000237666_e0000240830,keep,,[],v4
bcOT0JHr3Qc_s0000241314_e0000246750,reject,mouth,[],v4
bcOT0JHr3Qc_s0000250658_e0000254174,keep,,[],v4
bcOT0JHr3Qc_s0000254370_e0000256958,keep,,[],v4
